step,omega,grad_hat,grad_se,grad_norm,true_grad_norm,bellman_error,distance_to_target,omega_0,grad_hat_0,grad_se_0,omega_star_0,omega_1,grad_hat_1,grad_se_1,omega_star_1,omega_2,grad_hat_2,grad_se_2,omega_star_2,omega_3,grad_hat_3,grad_se_3,omega_star_3
245,"[0.3288064455, -0.3436064946, 0.4205870693, 0.1414481589]","[-0.001919651482, 0.001533233375, 4.659257096e-05, 0.0003888167384]","[0.001711771063, 0.002226773509, 0.00232279525, 0.003234403036]",0.0024878134414893205,0.005596756581069378,0.00025430297707175616,0.2795363083209643,0.3288064455116949,-0.0019196514820649623,0.0017117710629376043,0.55,-0.34360649458430026,0.001533233375353592,0.0022267735090285633,-0.35,0.4205870693358707,4.659257095973563e-05,0.002322795250209556,0.25,0.14144815888590767,0.00038881673844360775,0.0032344030359134496,0.15
246,"[0.3289024281, -0.3436831563, 0.4205847397, 0.141428718]","[-0.00190648696, 0.001505068316, 6.363833283e-05, 0.0003800890911]","[0.001711771004, 0.002226755822, 0.002322818328, 0.003234490857]",0.0024593577858686255,0.005596911989348475,0.00025417327649862766,0.2794577948753222,0.32890242808579817,-0.0019064869596920931,0.001711771004195137,0.55,-0.34368315625306795,0.0015050683163452079,0.0022267558221226533,-0.35,0.42058473970732274,6.363833282795633e-05,0.0023228183284354324,0.25,0.1414287180489855,0.0003800890910895838,0.00323449085731806,0.15
247,"[0.3289977524, -0.3437584097, 0.4205815578, 0.1414097136]","[-0.001893564145, 0.001477439422, 8.035834203e-05, 0.0003715219846]","[0.001711770881, 0.002226738479, 0.002322840611, 0.003234575789]",0.0024316452184245207,0.005597285848811346,0.00025404697326884156,0.2793793330903457,0.32899775243378276,-0.001893564145494295,0.001711770881354903,0.55,-0.3437584096688852,0.0014774394224537335,0.0022267384788071235,-0.35,0.42058155779068135,8.035834202619248e-05,0.0023228406108413415,0.25,0.14140971359443102,0.00037152198458728576,0.0032345757890081847,0.15
248,"[0.3290924306, -0.3438322816, 0.4205775399, 0.1413911375]","[-0.001880878471, 0.001450336505, 9.675877285e-05, 0.0003631125045]","[0.001711770693, 0.002226721471, 0.002322862109, 0.00323465788]",0.0024046606312638306,0.0055978653042763485,0.00025392387640999994,0.2793009211814267,0.3290924306410575,-0.0018808784708634362,0.0017117706925881334,0.55,-0.3438322816400079,0.0014503365052077376,0.0022267214705027536,-0.35,0.42057753987358004,9.675877284691721e-05,0.0023228621086827956,0.25,0.14139113749520166,0.0003631125045100365,0.003234657880432147,0.15
249,"[0.3291864746, -0.3439047985, 0.4205727019, 0.1413729819]","[-0.001868425455, 0.001423749569, 0.0001128456811, 0.0003548577874]","[0.001711770436, 0.002226704789, 0.002322882833, 0.00323473718]",0.0023783891001325453,0.0055986380507078055,0.0002538038033790555,0.2792225574414782,0.32918647456460065,-0.0018684254546510238,0.0017117704362181114,0.55,-0.3439047984652683,0.0014237495689315939,0.002226704788870799,-0.35,0.4205727019349377,0.00011284568108036434,0.00232288283315598,0.25,0.14137298186997616,0.000354857787388164,0.0032347371803334753,0.15
250,"[0.3292798958, -0.3439759859, 0.4205670597, 0.141355239]","[-0.001856200701, 0.001397668807, 0.0001286250064, 0.0003467550199]","[0.001711770111, 0.002226688426, 0.002322902795, 0.003234813737]",0.002352815881995994,0.0055995923143596525,0.0002536865797220488,0.2791442402378372,0.3292798958373332,-0.001856200701442954,0.0017117701107128881,0.55,-0.34397598594371487,0.0013976688071321915,0.0022266884258055277,-0.35,0.42056705965088365,0.00012862500636134303,0.002322902795393148,0.25,0.14135523898060676,0.0003467550199254418,0.0032348137367557072,0.15
251,"[0.3293727059, -0.3440458694, 0.4205606284, 0.1413379012]","[-0.0018441999, 0.001372084599, 0.0001441025745, 0.0003388014382]","[0.001711769715, 0.002226672373, 0.002322922006, 0.003234887597]",0.002327926412899711,0.005600716834288374,0.0002535720387470675,0.2790659680092854,0.32937270587240536,-0.0018441998998718232,0.0017117697146782883,0.55,-0.3440458693840715,0.0013720845989522612,0.0022266723734269945,-0.35,0.4205606284005656,0.00014410257446343527,0.002322922006458177,0.25,0.14133790122961049,0.00033880143821993463,0.003234887597046887,0.15
252,"[0.3294649159, -0.3441144736, 0.4205534233, 0.1413209612]","[-0.001832418821, 0.001346987506, 0.0001592840995, 0.000330994327]","[0.001711769247, 0.002226656624, 0.002322940477, 0.003234958808]",0.0023037063061014345,0.005602000844252764,0.0002534600212098979,0.2789877392631868,0.32946491586739896,-0.00183241882096351,0.0017117692468512206,0.55,-0.3441144736140191,0.00134698750568801,0.0022266566240740746,-0.35,0.4205534232718424,0.00015928409954775094,0.0023229404773425703,0.25,0.1413209611576995,0.00033099432699348907,0.003234958807864863,0.15
253,"[0.3295565368, -0.344181823, 0.4205454591, 0.1413044114]","[-0.001820853317, 0.001322368267, 0.0001741751864, 0.0003233310188]","[0.001711768706, 0.00222664117, 0.002322958219, 0.003235027415]",0.0022801413504669756,0.0056034340550145684,0.0002533503750119137,0.2789095525727335,0.32955653680844715,-0.0018208533165196552,0.0017117687060932594,0.55,-0.3441818229893035,0.0013223682673709426,0.0022266411702977175,-0.35,0.420545459066865,0.00017417518636124294,0.0023229582189616136,0.25,0.1413044114413498,0.0003233310188261123,0.00323502741518235,0.15
254,"[0.3296475795, -0.3442479414, 0.4205367503, 0.1412882449]","[-0.001809499318, 0.001298217799, 0.0001887813324, 0.0003158088934]","[0.001711768091, 0.002226626005, 0.002322975242, 0.003235093464]",0.002257217509119147,0.005605006637052147,0.000253242954909721,0.2788314065742989,0.32964757947427314,-0.001809499317533627,0.0017117680913844929,0.55,-0.34424794140267206,0.0012982177994126185,0.0022266260048544114,-0.35,0.42053675030754695,0.00018878133238943887,0.002322975242150781,0.25,0.1412882448904085,0.00031580889339743404,0.0032350934642920675,0.15
255,"[0.3297380544, -0.3443128523, 0.4205273112, 0.1412724544]","[-0.001798352833, 0.001274527189, 0.00020310793, 0.0003084253767]","[0.001711767402, 0.002226611121, 0.002322991558, 0.003235157]",0.002234920918328411,0.005606709203696184,0.00025313762223610326,0.27875329996489295,0.3297380544401498,-0.0017983528326388247,0.0017117674018176407,0.55,-0.3443128522926427,0.0012745271893099695,0.0022266111206999135,-0.35,0.42052731124092746,0.0002031079299663517,0.002322991557662588,0.25,0.14127245444573863,0.0003084253767384222,0.0032351569998129003,0.15
256,"[0.3298279721, -0.3443765787, 0.4205171558, 0.1412570332]","[-0.001787409947, 0.001251287693, 0.0002171602683, 0.0003011779405]","[0.001711766637, 0.002226596511, 0.002323007176, 0.003235218066]",0.0022132378866349584,0.005608532794694708,0.000253034244631859,0.278675231499715,0.3298279720817818,-0.0017874099465907535,0.0017117666365924068,0.55,-0.3443765786521082,0.0012512876934126411,0.002226596510983124,-0.35,0.42051715584442917,0.0002171602683357188,0.002323007176163382,0.25,0.14125703317690172,0.0003011779404857669,0.0032352180656949497,0.15
257,"[0.3299173426, -0.344439143, 0.4205062978, 0.1412419743]","[-0.001776666819, 0.001228490734, 0.0002309435357, 0.0002940641011]","[0.001711765795, 0.002226582169, 0.002323022108, 0.003235276705]",0.00219215489418751,0.0056104688602122855,0.00025293269578808447,0.2785971999898023,0.3299173425791113,-0.0017766668187790106,0.0017117657950100826,0.55,-0.3444391430367788,0.00122849073374835,0.002226582169040226,-0.35,0.4205062978310124,0.00023094353567417554,0.002323022108230684,0.25,0.14124197427987742,0.00029406410114918096,0.003235276705226062,0.15
258,"[0.3300061759, -0.3445005676, 0.4204947507, 0.1412272711]","[-0.001766119682, 0.001206127895, 0.0002444628211, 0.0002870814194]","[0.001711764876, 0.002226568088, 0.002323036364, 0.003235332961]",0.0021716585922870067,0.0056125092452670245,0.0002528328551985365,0.27851920429976856,0.33000617592005027,-0.0017661196817711528,0.001711764876468371,0.55,-0.3445005675734662,0.0012061278949079548,0.002226568088388978,-0.35,0.4204947506542287,0.000244462821068641,0.0023230363643505095,0.25,0.14122727107481997,0.0002870814193823989,0.0032353329610374953,0.15
259,"[0.3300944819, -0.344560874, 0.4204825275, 0.141212917]","[-0.00175576484, 0.001184190921, 0.0002577231165, 0.0002802274993]","[0.00171176388, 0.002226554263, 0.002323049955, 0.003235386875]",0.0021517358031200346,0.005614646174606125,0.00025273460792165714,0.2784412433456305,0.3300944819041388,-0.001755764839886503,0.001711763880456425,0.55,-0.3445608739682116,0.001184190920987146,0.0022265542627232,-0.35,0.4204825275131753,0.0002577231164536281,0.002323049954914966,0.25,0.14121291700385086,0.0002802274992644148,0.0032353868751100775,0.15
260,"[0.3301822701, -0.3446200835, 0.4204696414, 0.1411989056]","[-0.001745598668, 0.001162671713, 0.0002707293185, 0.0002734999876]","[0.001711762807, 0.002226540686, 0.00232306289, 0.003235438489]",0.002132373519666993,0.005616872238020804,0.0002526378443519175,0.2783633160927186,0.33018227014613316,-0.0017455986677984057,0.0017117628065501172,0.55,-0.344620083514261,0.001162671712584815,0.0022265406859074757,-0.35,0.4204696413573526,0.00027072931851050426,0.0023230628902201787,0.25,0.14119890562888765,0.0002734999875893249,0.0032354384887808996,0.15
261,"[0.3302695501, -0.3446782171, 0.4204561049, 0.1411852306]","[-0.001735617609, 0.001141562324, 0.0002834862305, 0.0002668965732]","[0.001711761654, 0.002226527352, 0.00232307518, 0.003235487843]",0.0021135589057705234,0.005619180376098362,0.000252542460000106,0.2782854215536691,0.3302695500795231,-0.0017356176091665773,0.001711761654407492,0.55,-0.3446782170998902,0.0011415623238573733,0.002226527351971973,-0.35,0.4204561048914271,0.00028348623052388617,0.0023230751804641622,0.25,0.1411852306295082,0.00026689657316177377,0.003235487842749143,0.15
262,"[0.330356331, -0.3447352952, 0.4204419306, 0.1411718858]","[-0.001725818175, 0.00112085496, 0.0002959985642, 0.0002604149861]","[0.001711760424, 0.002226514255, 0.002323086836, 0.003235534977]",0.002095279296346966,0.005621563866409411,0.000252448355282231,0.2782075587864931,0.3303563309599814,-0.001725818175296212,0.0017117604237644178,0.55,-0.3447352952160831,0.0011208549596265784,0.0022265142551074857,-0.35,0.4204419305799009,0.0002959985642032625,0.0023230868357451,0.25,0.1411718858008501,0.0002604149861040997,0.003235534977083011,0.15
263,"[0.3304426219, -0.344791338, 0.4204271307, 0.1411588651]","[-0.001716196944, 0.001100541973, 0.0003082709415, 0.0002540529972]","[0.001711759114, 0.00222650139, 0.002323097866, 0.003235579931]",0.0020775221977258097,0.005624016310126129,0.0002523554353166995,0.2781297268927222,0.33044262186874623,-0.0017161969438248992,0.0017117591144304382,0.55,-0.3447913379640644,0.0011005419725417208,0.0022265013896606216,-0.35,0.42042713065169074,0.00030827094146603705,0.00232309786605972,0.25,0.1411588650515449,0.0002540529971702277,0.0032355799312263284,0.15
264,"[0.3305284317, -0.3448463651, 0.4204117171, 0.1411461624]","[-0.001706750557, 0.00108061586, 0.0003203078962, 0.0002478084171]","[0.001711757726, 0.00222648875, 0.002323108281, 0.003235622744]",0.002060275288100322,0.005626531619066834,0.0002522636097294608,0.2780519250156245,0.3305284317159375,-0.0017067505574370231,0.0017117577262847784,0.55,-0.3448463650626915,0.0010806158602941775,0.0022264887501291207,-0.35,0.42041171710461744,0.00032030789618203747,0.002323108281301708,0.25,0.1411461624016864,0.0002478084170672754,0.0032356227440048005,0.15
265,"[0.3306137692, -0.3449003959, 0.4203957017, 0.141133772]","[-0.001697475723, 0.001061069263, 0.0003321138759, 0.0002416790958]","[0.001711756259, 0.002226476331, 0.002323118091, 0.003235663454]",0.002043526418072222,0.005629104003161575,0.00025217279246680073,0.2779741523384915,0.33061376924380936,-0.001697475722602894,0.0017117562592725512,0.55,-0.3449003958557062,0.0010610692628834578,0.0022264763311573713,-0.35,0.42039570170980833,0.0003321138758860939,0.0023231180912604943,0.25,0.14113377198083304,0.00024167909578766097,0.003235663453633151,0.15
266,"[0.330698643, -0.3449534493, 0.420379096, 0.141121688]","[-0.001688369208, 0.00104189496, 0.0003436932435, 0.0002356629219]","[0.001711754713, 0.002226464128, 0.002323127306, 0.003235702098]",0.002027263611274878,0.005631727958332103,0.0002520829016155102,0.2778964080829912,0.3306986430299395,-0.0016883692083448552,0.0017117547134011056,0.55,-0.34495344931885036,0.0010418949599341027,0.0022264641275320366,-0.35,0.42037909601601403,0.0003436932434524199,0.002323127305620005,0.25,0.14112168802604366,0.0002356629219484851,0.00323570209772163,0.15
267,"[0.3307830615, -0.3450055441, 0.4203619114, 0.1411099049]","[-0.001679427845, 0.001023085868, 0.0003550502787, 0.0002297578221]","[0.001711753089, 0.002226452134, 0.002323135934, 0.003235738713]",0.0020114750650574004,0.005634398254779496,0.0002519938592301284,0.277818691507585,0.33078306149035674,-0.0016794278450271872,0.001711753088736549,0.55,-0.3450055440668471,0.0010230858680622208,0.0022264521341778505,-0.35,0.42036191135384143,0.00035505027873741264,0.0023231359339576916,0.25,0.14110990487994624,0.0002297578221407702,0.0032357387132831332,0.15
268,"[0.3308670329, -0.3450566984, 0.4203441588, 0.141098417]","[-0.001670648523, 0.001004635038, 0.0003661891802, 0.0002239617603]","[0.001711751385, 0.002226440346, 0.002323143986, 0.003235773337]",0.0019961491512143466,0.005637109925671667,0.0002519055911669914,0.2777410019060073,0.3308670328826081,-0.0016706485231711267,0.001711751385400417,0.55,-0.3450566983602502,0.0010046350382915627,0.0022264403461535274,-0.35,0.42034415883990456,0.00036618918018769625,0.002323143985743594,0.25,0.1410984169888392,0.00022396176028568554,0.0032357733367398478,0.15
269,"[0.3309505653, -0.3451069301, 0.4203258494, 0.1410872189]","[-0.001662028192, 0.0009865356535, 0.0003771140664, 0.000218272737]","[0.001711749604, 0.002226428759, 0.00232315147, 0.003235806004]",0.00198127441674435,0.005639858256223064,0.0002518180269248384,0.277663338605804,0.33095056530876665,-0.0016620281922937114,0.0017117496035664855,0.55,-0.3451069301121648,0.0009865356535167073,0.002226428758647821,-0.35,0.4203258493808952,0.00037711406641592436,0.002323151470339591,0.25,0.14108721890082493,0.00021827273700160087,0.0032358060039303985,0.15
270,"[0.3310336667, -0.3451562569, 0.4203069937, 0.1410763053]","[-0.00165356386, 0.000968781026, 0.0003878289777, 0.000212688789]","[0.001711747743, 0.002226417367, 0.002323158397, 0.00323583675]",0.0019668395846225086,0.005642638773157893,0.00025173109949170675,0.2775857009669281,0.33103366671838136,-0.0016535638597699996,0.0017117477434577266,0.55,-0.34515625689484064,0.0009687810260145943,0.0022264173669756895,-0.35,0.4203069936775744,0.0003878289777441827,0.002323158396998675,0.25,0.14107630526397485,0.00021268878897722036,0.0032358367501164266,0.15
271,"[0.3311163449, -0.3452046959, 0.4202876022, 0.1410656708]","[-0.00164525259, 0.000951364595, 0.0003983378777, 0.0002072079884]","[0.001711745805, 0.002226406167, 0.002323164775, 0.00323586561]",0.0019528335545708829,0.005645447234548341,0.00025164474519788173,0.27750808838039065,0.3311163449113699,-0.0016452525897174346,0.0017117458053434052,0.55,-0.3452046959461414,0.0009513645950012453,0.002226406166574621,-0.35,0.4202876022286872,0.000398337877718496,0.0023231647748645353,0.25,0.141065670824526,0.0002072079883567837,0.003235865609990078,0.15
272,"[0.3311986075, -0.3452522642, 0.4202676853, 0.1410553104]","[-0.001637091502, 0.0009342799242, 0.0004086446546, 0.0002018284421]","[0.00171174379, 0.002226395153, 0.002323170613, 0.003235892618]",0.001939245403813504,0.005648279620018733,0.00025155890357467464,0.2774305002669643,0.3311986075408557,-0.001637091501903761,0.0017117437895362922,0.55,-0.34525226417589144,0.0009342799242351775,0.00222639515300103,-0.35,0.4202676853348013,0.0004086446545896531,0.002323170612971007,0.25,0.14105531042510816,0.00020182844213019658,0.0032358926176805146,0.15
273,"[0.3312804621, -0.3452989782, 0.4202472531, 0.141045219]","[-0.001629077771, 0.0009175206997, 0.0004187531228, 0.0001965482915]","[0.001711741696, 0.002226384322, 0.00232317592, 0.003235917807]",0.0019260643878009059,0.0056511321213066285,0.0002514735172187904,0.2773529360759382,0.3312804621159509,-0.0016290777706755761,0.0017117416963900128,0.55,-0.3452989781721032,0.0009175206996643,0.00222638432192682,-0.35,0.42024725310207184,0.0004187531227673773,0.002323175920241843,0.25,0.14104521900300165,0.00019654829153588902,0.0032359178067613644,0.15
274,"[0.331361916, -0.3453448542, 0.4202263154, 0.1410353916]","[-0.001621208624, 0.0009010807271, 0.0004286670242, 0.0001913657115]","[0.001711739526, 0.002226373669, 0.002323180705, 0.00323594121]",0.0019132799408921055,0.005654001133171105,0.00025138853166207684,0.277275395283921,0.33136191600448467,-0.0016212086239094493,0.001711739526296506,0.55,-0.34534485420708644,0.000901080727118149,0.002226373669135994,-0.35,0.4202263154459335,0.00042866702424202216,0.0023231807054903495,0.25,0.14103539158842485,0.00019136571146745622,0.003235941210257129,0.15
275,"[0.3314429764, -0.3453899082, 0.4202048821, 0.1410258233]","[-0.001613481342, 0.00088495393, 0.00043839003, 0.0001862789099]","[0.00171173728, 0.002226363191, 0.002323184977, 0.003235962861]",0.0019008816769807589,0.005656883244639612,0.0002513038952464585,0.27719787739369184,0.33144297643568016,-0.0016134813419824174,0.001711737279683606,0.55,-0.34538990824344235,0.00088495393004158,0.002226363190521455,-0.35,0.4202048820947214,0.00043839002998250507,0.002323184977419424,0.25,0.14102582330285146,0.0001862789098950825,0.003235962860650999,0.15
